"A-204","A-673","A549/ATCC","ASPS-1","CHA-59","CHLA-10","CHLA-25","CHLA-258","CHLA-32","CHLA-9","CHP-100","COG-E-352","DDLS","ES-1","ES-2","ES-3","ES-4","ES-6","ES-7","ES-8","EW8","G-401","hMSC","HOS","Hs 132.T","Hs 706.T","Hs 729","Hs 913.T","HSSY-II","HT-1080","Hu09","JJ012","KHOS NP","KHOS-240S","KHOS-312H","LS141","MES-SA","MES-SA Dx5","MHM-25","MHM-8","MPNST","NHAC-kn","NHDF","NHOst","OHS","RD","RD-ES","Rh18","Rh28","Rh28 PX11/LPAM","Rh30","Rh36","Rh41","SAOS-2","SJCRH30(RMS 13)","SJSA-1","SK-ES-1","SK-LMS-1","SK-N-MC","SK-UT-1","SK-UT-1B","SkMC","ST8814","SW 1353","SW 684","SW 982","SYO-1","TC-32","TC-71","U-2 OS","VA-ES-BJ"
6.642065153,7.107905397,6.395773947,5,6.002176919,6.872895202,6.115204636,6.614393726,6.457174573,6.764471553,6.630784143,6.380906669,6.735182177,7.109020403,6.567030709,6.991399828,6.630784143,6.347753659,7.067019178,6.899629455,6.723538196,7.167491087,NA,6.5893218555,NA,6.860120914,6.221125528,5.673664139,6.774690718,6.747146969,7.052566278,NA,5,6.251777354,5.876148359,6.720094549,6.512861625,5.469800302,6.453457337,7.111259039,6.244125144,NA,NA,NA,7.235823868,6.623423043,6.602059991,5,5,7.057991947,6.625251654,5,6.459670525,7.076755981,6.571865206,7.030584088,6.716698771,6.127261173,7.208309351,6.88941029,7.170053304,NA,5.879426069,7.213248578,7.127843727,7.534617149,7.382999659,6.649751982,7.112945622,6.103473783,7.452225295
6.931814138,7.226945307,6.86528344866667,6.826813732,7.508638306,7.15739076,7.125518182,7.251811973,6.978810701,7.482804102,7.134896025,6.841637508,7.246416941,7.27083521,7.066512712,7.08249449,7.278189385,6.835647144,7.079876674,7.280668713,7.185086819,7.640164518,NA,7.162757736,NA,6.649751982,7.361510743,7.279014256,7.123205024,7.330683119,7.4867824,NA,7.21395879,7.585415681,7.14327111,7.1949282005,7.125518182,6.774690718,7.001740662,7.284832642,7.192464972,NA,NA,NA,7.370590401,7.201349355,7.022733788,6.557520231,6.277366077,7.130181792,7.605548319,6.698970004,7.268411235,7.359518563,7.211124884,7.104577454,7.53165267,7.096367484,7.287350298,7.183096161,7.764471553,NA,7.128427064,7.616184634,7.793174124,7.696803943,7.645891561,7.522878745,7.514278574,7.018181393,7.455931956
6.54668166,6.801342913,5.540750505,5.588380294,6.524328812,6.673664139,6.282329497,6.488116639,6.22475374,6.586700236,6.71219827,6.159893906,6.645891561,6.707743929,6.55129368,6.732828272,6.826813732,6.645891561,6.71219827,6.744727495,6.769551079,6.978810701,NA,6.7072583555,NA,6.250263684,6.488116639,6.752026734,6.718966633,6.718966633,6.821023053,NA,6.175874166,6.218282597,6.320572103,6.5765532285,5.978810701,5.36552273,6.610833916,7.05207638,5.809668302,NA,NA,NA,6.779891912,6.573488739,6.732828272,5,6.073657553,6.73754891,6.690369833,6.316952962,6.790484985,6.688246139,6.779891912,6.290730039,7.158015195,6.387216143,6.787812396,6.548213564,6.492144128,NA,5.950781977,7.010995384,6.562249437,7.214670165,6.920818754,7.115204636,6.829738285,6.338187314,6.694648631
7.801342913,7.657577319,6.39024312083333,5,8.007004902,8.496209317,8.379863945,7.688246139,5.779891912,8.496209317,8.140261434,7.970616222,7.954677021,8.243363892,8.079354999,8.386158178,7.655607726,6.795880017,8.28567024,8.585026652,8.212539525,8.671620397,NA,8.0373723245,NA,6.826813732,7.302770657,7.09420412,8.679853714,7.769551079,7.075720714,NA,5.425968732,7.24878644,6.772113295,7.560351685,8.369572125,7.528708289,6.978810701,7.621602099,7.299296283,NA,NA,NA,8.679853714,7.251037139,8.259637311,6.447331784,6.612610174,8.123205024,7.57024772,5.764471553,8.009661145,7.503070352,7.649751982,6.100179498,8.671620397,6.012333735,8.655607726,7.025028006,8.623423043,NA,6.575118363,8.005243055,7.651695137,8.818156412,8.692503962,8.645891561,8.336299075,7.966576245,8.588380294
6.263603498,5,5.035269079,5.089909454,5.312471039,5.014573526,5,5,5,5,5,5,5.1123827,5.4225082,5.040958608,5.266000713,5,5,5.28567024,5.527243551,5.375717904,5.931814138,NA,5.5349841925,NA,5,5.4225082,5.09420412,5.273272791,5.249491605,5.795880017,NA,5.138465589,5.12521609,5.055517328,5.982966661,5.305394801,5.431798276,5,5.239577517,5.356547324,NA,NA,NA,5.41453927,5.300162274,5,5,5.09420412,5.522878745,5.360513511,5.258060922,5.580044252,5.161780778,5.299296283,5.103473783,5.350665141,5.113509275,5.369572125,5.244887734,6.196542884,NA,5.190440285,5.212539525,6.168770306,5.355561411,5.578396073,5.294136288,5.474955193,5.141462802,5.15739076
8.313363731,8.311580178,8.0974248565,7.15490196,8.344861565,8.233587153,8.224025669,8.145693958,8.216096421,8.384049948,8.378823718,8.197910742,8.458420756,8.517126416,8.124938737,8.129011186,8.358525889,8.324221658,8.244125144,8.496209317,8.416801226,8.568636236,NA,8.515700161,NA,8.197226275,8.140261434,8.436518915,8.665546249,8.145693958,8.501689446,NA,8.148130399,8.148741651,8.181114585,8.415668776,8.14691047,7.239577517,8.262012674,8.42945706,8.095284455,NA,NA,NA,8.782516056,8.35753548,8.387216143,8.1837587,7.991399828,8.142667504,8.263603498,8.241088108,8.345823458,8.563837353,8.3400838,8.282329497,8.605548319,8.151195299,8.600326279,8.522878745,8.63638802,NA,8.126679398,8.303643611,8.449771647,NA,8.623423043,8.49757288,8.500312917,8.384049948,8.393618635
5.355561411,5,5,5,6.159893906,6.222573178,5,6.187755303,5,6.154281982,5,5.913640169,5.583359493,5.623423043,5,6.102922997,5.253365801,5.220403509,5.625251654,5,5,5.684029655,NA,5,NA,5,5,5,5,5,5.227678293,NA,5,5,5,5.07211659,5,5,5,5,5,NA,NA,NA,5,5,5.441291429,5,5.73754891,6.863279433,5,5.688246139,7.013676223,5,6.345823458,5.123782159,5.850780887,5,5.920818754,5,7.247183569,NA,5,5,5.211124884,5,5,5.317854924,5.279014256,5,5
5.3764296575,5.622642405,5.47139978214286,5.447730839,5.316052869,5.7055169885,5.822370047,5.4360719695,5.560963259,5.896196279,5.8022145015,5.355562527,5.89695423,5.616184634,5.563837353,5.920613767,5.5787702715,5.4795288175,5.5054531535,5.7380292675,5.724818549,5.964752028,NA,5.308220669,5.238824187,5.2334923065,5.5330817975,5.4939865445,5.887132194,5.176561022,5.6174638995,NA,5.155123652,5.416916624,5.368127538,5.72433998566667,5.5632466975,5.487728434,5.679853714,5.5611675,5.4438735,NA,NA,NA,5.644054225,5.70786811025,5.3258709395,5.542118103,5.61996979,5.677780705,5.6398376415,5.4283052155,5.488789939,5.688623665,5.623914292,5.4944686525,5.992790138,5.3055942935,5.829361895,5.4688331275,6.1300821555,NA,5.5583851175,5.6066597735,5.5114492835,5.581407872,5.74074303,5.9411522815,6.002841424,5.5845966385,5.418519259
5.7290544375,6.385440772,5.63283309207143,5.746018121,6.634512015,6.5192016625,6.8004574825,6.705248602,5.5329983625,7.413412695,6.2438966885,6.485405545,5.8672844665,7.5542033975,6.219716731,6.586858911,5.949092107,6.6363107155,6.091998731,6.366310869,6.6617629395,6.994206321,NA,6.26298848166667,5.684029655,6.105753192,5.7454727025,5.914605205,6.2138430695,5.580537693,6.610393015,NA,5.2950706185,5.77979598866667,5.7002877355,6.45699937866667,5.9798768925,5.845696453,6.13638802,6.2020315465,5.3914344495,NA,NA,NA,6.8305328235,5.97951560675,6.864233693,6.5069120755,6.633088516,6.841637508,6.863464623,6.4201712945,6.953801107,6.570926982,6.863291003,5.8721467085,6.8742721475,5.468725929,6.842308752,5.5745788975,6.060291482,NA,5.5504400925,6.613355506,5.692551392,6.7759561665,6.5934598195,6.769851837,7.04725857,6.1446671995,6.073677064
5,5,5.34936531976923,5,5,5,5,5,5,5,5,5,5.970616222,5,5,5,5,5,5,5,5,5.485308111,NA,5.233587153,5,5,5,5,5,6.387216143,5,NA,5,5,5,6.422635896,5,5,5,5,5,NA,NA,NA,5,5.95791410633333,5,5,5,5,5,7.124938737,5,5,5,5.552841969,5,5.732828272,5,5,5.4894549895,NA,5,6.0584590055,5,5,5,5,5,5.243368554,5
6.2534662505,6.214949292,5.434152181,5,6.441291429,6.2783747665,6.274321734,6.18351336,6.027334408,6.63638802,6.010444436,6.2832735025,6.5758192155,5.9944263195,5.908687122,6.7226948575,6.543124854,5.725842151,6.399736167,6.1404620305,5,6.811119281,NA,6.320899025,5,6.106793247,6.188629876,6.028034468,6.4910828125,5,6.518063605,NA,5.7353810975,6.124360063,5.147880544,6.65878966133333,5.8863909775,5.564038484,6.261495838,6.321877091,5.294878027,NA,NA,NA,6.878022349,5.897462055,5.330683119,6.230622674,6.5621308825,6.735182177,6.190777209,6.3806633785,6.770824629,6.328868624,6.4074372455,6.3807724495,6.6059158145,6.180989118,6.5656190205,6.0460321815,6.692984009,NA,5.886056648,6.141727064,6.5283764375,6.445474095,7.1887707155,6.7522972185,6.994369183,5.924646335,6.233769323
6.891894609,6.539380526,6.19518256385714,5.782197249,7.131355562,7.2546072395,7.1129058085,6.8382378245,6.7078343875,7.342944147,6.5374084375,6.9134331,7.11333062,7.6191142375,6.231179847,6.6889396365,6.8767507095,6.8783073275,6.9312438235,6.442774577,6.9826256285,7.193947298,NA,6.84036994133333,5.931814138,6.3889879155,6.659669104,6.546837867,7.0613511935,6.005192787,6.9226663115,NA,5.5938776515,6.18717115733333,5.9206680095,6.80702717033333,6.8875910815,6.3176157215,6.2902988965,6.317709495,6.253516493,NA,NA,NA,6.8598815955,6.39441584425,7.176381888,6.531803456,6.65601269,7.565431096,6.966743861,6.7109326385,7.0571921925,6.7759561665,6.8802251395,6.549849215,7.008002033,6.700167611,7.071116713,6.188074659,7.0594081365,NA,6.354337779,6.9121223625,6.71581699,6.893373974,7.098507154,7.01675314,7.119253337,6.5632670385,6.8862623285
8.377925789,7.875925054,7.44626587164286,6.467962029,8.818156412,8.608688452,8.4601742615,8.150029132,7.654348718,8.818156412,7.8942808665,8.3478226055,8.098541679,8.525783736,7.6720659745,8.341116628,8.499236984,8.424947361,8.62579744,7.9780321405,8.357990033,8.616184634,NA,7.99604516766667,6.718966633,7.2086320575,7.86863211,7.860069609,7.9484266735,7.041552043,8.718966633,NA,6.6389464075,7.315401534,7.00798401,8.3733309975,8.390942407,7.8294806845,7.431066697,7.7708488155,7.5076013715,NA,NA,NA,8.262807357,7.4829083815,8.151195299,8.1509671345,8.201462996,8.818156412,8.453457337,8.157735302,8.49757288,8.075204004,8.508638306,7.672238702,8.251037139,8.0781905385,8.308034897,7.7320745625,8.5978825645,NA,7.475957862,7.948169964,7.330473132,7.6571380855,8.0572628485,8.6017336475,8.818156412,7.4636912615,7.909779351
6.752026734,6.661543506,6.29443307466667,5.728158393,6.725842151,6.899629455,6.669586227,6.600326279,6.809668302,6.806875402,6.747146969,6.623423043,6.625251654,6.982966661,6.588380294,6.694648631,6.665546249,6.728158393,6.661543506,7.014573526,6.935542011,7.327902142,NA,6.515700161,NA,7.13430394,6.263603498,6.920818754,7.332547047,7.027797162,7.086716098,NA,5.829738285,6.067019178,6.339134522,6.077274542,6.133712661,5.841637508,6.510041521,6.542118103,5.982966661,NA,NA,NA,7.066512712,6.787812396,6.752026734,6.735182177,6.554395797,7.22184875,6.625251654,6.882728704,7.017728767,6.560667306,6.835647144,6.393618635,7.139661993,6.213248578,7.27083521,6.125518182,6.318758763,NA,6.060480747,7.480172006,7.016824928,NA,7.744727495,6.882728704,6.801342913,6.946921557,6.688246139
7.931814138,5.26520017,5.29075642983333,5,5.332547047,5,5.027797162,5,5,5.052566278,5.206209615,5,5.123205024,5.448550002,5,5.105683937,5.241088108,5.448550002,5.351639989,5.647817482,5.327902142,5.522878745,NA,5.318758763,NA,5.037157319,5.053547735,5.343901798,5.694648631,5.247183569,6.684029655,NA,5.242603971,5.244887734,5.234331445,5.37161107,5.239577517,5.342944147,5.095284455,5.219682688,5,NA,NA,NA,5.452225295,5.241845378,5.159893906,5,5,5.122628654,5.176525771,5,5.27083521,5.455931956,5.191789027,5.067526235,5.688246139,5.067019178,5.384049948,5.35261703,5.653647026,NA,5.273272791,5.543633967,5.316952962,NA,5.764471553,5.386158178,5.248720896,5.163675884,5.189095719
5.454692884,5.221125528,5,5,5.521433504,5.548213564,5.467245621,5.079354999,5,5.772113295,5.163043263,5,5.567030709,5.411168274,5,5.257274869,5.149966742,5.2644011,5.090443971,5.067526235,5.235823868,5.350665141,NA,6.840278317,NA,5.2644011,5.946921557,5,6.617982957,5,5.152427341,NA,5,5.316952962,5,5.5765532285,5.950781977,5,6.619788758,5.437707136,5,NA,NA,NA,5.444905551,5,5.573488739,5.094743951,5.725842151,5.735182177,5.585026652,5,6.274088368,5.334419009,5.853871964,5,5.793174124,5,5.692503962,5,7.473660723,NA,5.150580586,5.632644079,5.537602002,5.777283529,6.962573502,5.581698709,5.790484985,5.134896025,5.273272791
7.669586227,7.725842151,7.1093882475,6.721246399,7.049148541,7.718966633,7.70333481,7.527243551,7.367542708,7.617982957,7.614393726,7.252588192,8.093126465,7.71219827,7.732828272,7.76700389,7.614393726,8.176525771,7.88941029,7.580044252,8.106238238,8.003926346,NA,7.869916587,NA,7.48148606,8.119186408,7.76700389,7.93930216,7.723538196,8.040958608,NA,7.645891561,8.0388241445,7.653647026,7.866665468,8.076755981,6.850780887,7.651695137,8.023191663,8.148741651,NA,NA,NA,7.709965389,7.705533774,7.539102157,7.567030709,7.501689446,7.690369833,7.671620397,7.508638306,7.721246399,7.051587034,7.560667306,7.665546249,7.661543506,7.8569852,8.203425667,8.098541679,7.754487332,NA,8.032920266,7.764471553,8.064492734,8.129596095,7.616184634,7.744727495,7.801342913,7.643974143,7.714442691
5.01278077,5,5,5,5,5,5,5,5,5,5.110698297,5,5,6.287350298,5,5,5,5,5.115204636,5.492144128,5.655607726,5.127261173,NA,5.220403509,NA,5,5,5,5,5.155522824,5,NA,5,5,5,5,5,5.341035157,5,5,5,NA,NA,NA,5,5,5.034328029,5,5,5.154281982,5,5,5,5,5,5,5,5,6.049148541,5,5.239577517,NA,5,5,5,5,5.278189385,5.028260409,5.345823458,5,5
5.659555885,5.274905479,5.086186148,5.281498311,5.623423043,5.563837353,5.563837353,5.073657553,5,5.425968732,5.457174573,5.034798299,5.375717904,5.675717545,5.26520017,5.415668776,5.453457337,5.284832642,5.381951903,5.333482019,5.518557371,6.068542129,NA,6.952939202,NA,5.872895202,5.337242168,5.384049948,6.087777943,5.347753659,5.19314197,NA,5.230622674,5.414120689,5.209714836,5.394463769,6.074687909,5.384049948,6.003488328,5.777283529,5.287350298,NA,NA,NA,5.410050399,5.386158178,5.488116639,5.400116928,5.55129368,5.46470588,5.844663963,5.257274869,6.385102784,5.301899454,5.795880017,5.295849483,6.019542108,5.242603971,5.777283529,5.19859629,7.647817482,NA,5.211831629,5.583359493,5.286509457,6.263603498,6.511449283,5.625251654,5.590066877,5.316052869,5.36251027
6.962573502,6.040481623,5.75915704166667,5.793174124,6.500312917,6.723538196,6.866461092,6.628932138,6.732828272,6.801342913,6.382999659,6.522878745,6.89279003,6.754487332,5.777283529,6.651695137,6.504455662,6.192464972,6.534617149,6.256490235,6.26760624,7.096910013,NA,6.607303047,NA,6.179142011,6.184422252,6.40560745,6.88941029,6.073657553,6.749579998,NA,5.478861916,6.030584088,5.954677021,6.172630727,6.298432015,6.060980224,6.151810883,5.991399828,5.913640169,NA,NA,NA,6.370590401,6.186419011,6.621602099,6.236572006,5.688246139,6.924453039,6.427128398,6.355561411,6.879426069,6.304518324,6.136082623,5.950781977,6.798602876,5.730487056,6.580044252,6.150580586,6.982966661,NA,5.876148359,6.454692884,6.041914151,NA,6.931814138,6.793174124,6.625251654,6.129011186,6.435333936
6.504455662,5.866461092,5.39907819716667,5.044793462,6.407823243,6.388276692,6.303643611,6.22475374,5.860120914,6.476253533,5.779891912,5.946921557,6.580044252,6.407823243,5.530177984,6.07109231,6.262807357,6.028724151,6.723538196,5.801342913,6.253365801,6.801342913,NA,6.1662034875,NA,5.507239611,6.095825632,6.038104526,6.131355562,5.500312917,6.508638306,NA,5,5.432768004,5.222573178,6.1851983725,6.048176965,6.21395879,5.388276692,5.690369833,5.793174124,NA,NA,NA,6.514278574,5.742321425,6.361510743,5.838631998,6.042392713,6.742321425,6.164943898,6.049148541,6.514278574,6.245651664,6.077274542,5.790484985,6.568636236,6.01278077,6.508638306,5.625251654,6.527243551,NA,5.663540266,5.982966661,6.200659451,6.590066877,6.42945706,6.537602002,6.375717904,5.847711656,6.103473783
5.244125144,5.281498311,5.087777943,5,5.242603971,5.576754126,5.303643611,5.303643611,5,5.539102157,5.147520006,5,5.54668166,5.118615343,5,5.252588192,5.282329497,5.159266765,5.270025714,5,5.096367484,5.277366077,NA,5.2638412265,NA,5.304518324,5.122053048,5.37675071,5.369572125,5.058985756,5.237321436,NA,5,5.261982195,5,5.544879954,5,5,5,5.202040356,5.233587153,NA,NA,NA,5.41453927,5.2069084,5.069050969,5.226213555,5.369572125,5.351639989,5.568636236,5.379863945,5.320572103,5.315154638,5.364516253,5.226945307,5.826813732,5,5.279840697,5,5,NA,5.218963061,5.829738285,6.033858267,6.257274869,6.095284455,5.393618635,5.301899454,5.218963061,5.847711656
5.716698771,5,5,5,5.991399828,5.218244625,5.434152181,5,5,5,5.026872146,5,6.225483034,5.477555766,5,5.440093375,5,5,5.262807357,5,5.27572413,5.086716098,NA,5.974970673,NA,5.029188389,5.42136079,5,5.809668302,5,5.022276395,NA,5,5,5,5.350665141,5.349692477,5.407823243,5,5,5.661543506,NA,NA,NA,5.259637311,5,5.140261434,5,5.173925197,5.328827157,5.103473783,5,5.603800653,5,5.149966742,5,5.835647144,5.171340103,5.55129368,5,6.27572413,NA,5.694648631,5,6.222573178,5.643974143,5.958607315,5.056505484,5.468521083,5.089909454,5.274905479
7.191114133,7.555955204,7.03210047583333,7.567030709,7.458420756,7.640164518,7.338187314,7.258848401,7.524328812,7.315154638,7.36552273,7.159893906,7.809668302,7.653647026,7.559090918,7.600326279,7.41453927,7.571865206,7.647817482,7.595166283,7.311580178,7.591760035,NA,7.563165354,NA,7.54668166,7.476253533,7.485452247,7.619788758,7.530177984,7.194499142,NA,7.216096421,7.329166034,7.104025268,7.6817761125,7.559090918,7.557520231,7.554395797,7.681936665,7.272458743,NA,NA,NA,7.735182177,7.66756154,7.542118103,5,5,7.649751982,7.585026652,5,7.643974143,7.621602099,7.54668166,7.573488739,7.785156152,7.54515514,7.688246139,7.610833916,7.725842151,NA,7.455931956,7.040958608,7.397940009,7.261219442,7.349692477,7.555955204,7.4225082,7.619788758,7.632644079
8.377785977,7.588380294,7.17337652116667,7.12090412,7.562249437,8.317854924,8.016824928,8.125518182,7.962573502,8.038578906,7.696803943,7.991399828,8.319664487,8.804100348,7.167491087,8.015472687,7.906578315,7.610833916,7.872895202,8.705533774,8.069050969,8.70333481,NA,7.777283529,NA,7.946921557,7.73754891,8.431798276,8.467245621,7.821023053,8.413412695,NA,6.655607726,7.068542129,6.920818754,7.465973894,7.609064893,7.521433504,7.580044252,7.462180905,7.220403509,NA,NA,NA,7.987162775,7.879426069,7.723538196,7.643974143,6.690369833,8.080398976,7.966576245,7.801342913,8.191114133,7.677780705,7.725842151,7.48945499,8.067526235,7.823908741,7.962573502,7.325138859,8.424812155,NA,7.018634491,8.160521953,7.68613278,NA,8.254144805,8.391473966,8.170696227,7.673664139,7.928117993
5.978810701,5.172630727,5,5,6.665546249,6.2644011,6.68613278,5,5,6.348721986,6.232844134,5.795880017,6.04769199,6.057495894,5,6.42136079,6.642065153,6.580044252,5.477555766,6.08249449,6.403402904,5.725842151,NA,6.2051106235,NA,5,5.869666232,6.54668166,7.190440285,6.179798541,5,NA,5,6.077994528,6.156144577,5.832640464,5,5,6.031984286,6.645891561,6.048176965,NA,NA,NA,6.447331784,5.518557371,5.438898616,5,5,5,6.665546249,5.974694135,6.057991947,6.033858267,6.603800653,6.167491087,6.199282922,5,7.160521953,6.436518915,6.166215625,NA,6.268411235,6.331614083,6.13076828,6.903089987,6.714442691,6.609064893,6.769551079,6.619788758,6.007446482
5,5.102372909,5,5,5.159893906,5,5.124938737,5,5.050122296,5.159893906,5.48148606,5.13430394,5,5.735182177,5.330683119,5.239577517,5.241845378,5.095284455,5.482804102,5.370590401,5.752026734,5.044793462,NA,5.1516689385,NA,5,5,5,5.325138859,5.187755303,5,NA,5,5,5.011441043,5,5,5.226213555,5,5,5,NA,NA,NA,5.625251654,5,5.284832642,5,5,5.210419288,5.137272472,5,5,5.147520006,5.559090918,5,5,5,5.698970004,5.172630727,5.205511953,NA,5,5,5,5,5.138465589,5.013228266,5.420216403,5,5.092051478
5.634512015,6.038104526,5.22007995733333,5.008773924,5.137272472,6.07007044,5.684029655,5.53165267,5,6.122628654,5.725842151,5,5.812479279,5.924453039,5.679853714,5.896196279,5.716698771,6.014124643,5.943095149,6.055517328,6.058985756,5.913640169,NA,5.9820990845,NA,5.517126416,5.793174124,5.829738285,6.096367484,5.113509275,5.557520231,NA,5,5.6574786385,5.413412695,5.756969042,5.754487332,5.089375595,5.677780705,5.89279003,5.576754126,NA,NA,NA,6.412289035,5.575118363,5.850780887,5.333482019,5,6.478861916,5.966576245,5.341988603,5.995678626,5.730487056,5.600326279,5.621602099,6.20481541,5.583359493,5.995678626,5.585026652,6.187755303,NA,5.490797478,5.625251654,5.661543506,6.27572413,6.473660723,6.1837587,6.191114133,5.716698771,5.876148359
5.632644079,5.772113295,5.55637114733333,5.326979093,5.638272164,5.910094889,6.021819483,5.675717545,5.89279003,6.241088108,5.962573502,5,6.135488919,6.366531544,5.519993057,6.133712661,5.690369833,5.612610174,5.725842151,6.396855627,6.071604148,6.292429824,NA,5.551985044,NA,5.602059991,5.806875402,5.761953897,5.841637508,5.823908741,5.821023053,NA,5.2915791,5.666194151,5.437707136,6.0605094385,5.764471553,5.835647144,5.384049948,5.91721463,5.823908741,NA,NA,NA,5.829738285,6.090443971,5.747146969,5.312471039,5.749579998,6.057495894,5.89279003,5.54515514,5.8569852,5.801342913,5.756961951,5.809668302,6.287350298,5.386158178,6.137272472,5.721246399,6.388276692,NA,5.63638802,5.924453039,5.76700389,5.93930216,5.958607315,6.192464972,6.245651664,5.826813732,5.838631998
5.903089987,5.806875402,5.36628165333333,5.657577319,5.835647144,5.978810701,6.19859629,5.815308569,5.30980392,5.899629455,5.826813732,5.389339837,5.850780887,6.18243463,5.372634143,5.752026734,6.016824928,5.688246139,5.928117993,5.818156412,5.924453039,6.21395879,NA,5.888925411,NA,5.716698771,5.643974143,5.913640169,6.099086932,5.847711656,5.853871964,NA,5.605548319,5.6942870555,5.304518324,6.040591805,5.958607315,5.804100348,5.586700236,5.931814138,6.061480275,NA,NA,NA,6.20481541,5.73754891,5.928117993,5.353596274,5.316052869,5.617982957,5.838631998,5.299296283,5.709965389,5.761953897,5.735182177,5.732828272,6.612610174,5.534617149,6.222573178,5.744727495,6.434152181,NA,5.866461092,6.122053048,6.177178355,6.707743929,6.252588192,5.835647144,5.991399828,5.906578315,5.931814138
6.073143291,6.241845378,5.89500973633333,5.879426069,6.231361899,6.153044675,6.12090412,6.163675884,6.000434512,6.325138859,6.276544328,6.131355562,6.463441557,6.316052869,6.129011186,6.226213555,6.384049948,6.092588639,6.191789027,6.279014256,6.234331445,6.609064893,NA,6.2976772025,NA,5.596879479,6.354577731,6.338187314,6.190440285,6.596879479,6.425968732,NA,6.504455662,6.541457405,6.389339837,6.373918282,6.312471039,5.681936665,6.15864053,6.36251027,6.292429824,NA,NA,NA,6.575118363,6.229147988,6.286509457,5.785156152,5.347753659,6.212539525,6.607303047,5.869666232,6.18243463,6.390405591,6.254925208,6.160521953,6.514278574,6.235823868,6.194499142,6.303643611,6.696803943,NA,6.214670165,6.19859629,6.514278574,6.173925197,6.521433504,6.448550002,6.412289035,6.281498311,6.417936637
6.106238238,7.071604148,5,5,6.287350298,6.841637508,7.653647026,7.446116973,6.88941029,7.735182177,7.515700161,6.625251654,5.013676223,7.55129368,6.228412519,7.106793247,6.790484985,5.829738285,7.63638802,8.148741651,6.886056648,7.567030709,NA,5.7865248935,NA,5,5,5.088309841,6.603800653,6.161150909,6.307153081,NA,5,5.377785977,5,6.2143552645,5,5,5,5.328827157,7.014573526,NA,NA,NA,7.515700161,6.679853714,7.129596095,5,5,7.258848401,6.872895202,6.010995384,5.36552273,5.628932138,6.669586227,5,7.962573502,5,7.920818754,5.987162775,7.034328029,NA,6.109578981,5,5,6.493494968,8.436518915,7.793174124,8.381951903,5.230622674,5.946921557
8.016373713,8.122628654,7.858582375,8.030118356,8.191114133,8.131943638,7.924453039,8.068542129,7.504455662,8.230622674,8.123782159,7.301029996,8.412289035,8.175874166,7.978810701,8.076755981,8.094743951,7.995678626,7.935542011,8.197226275,8.129011186,8.543633967,NA,8.1204355075,NA,7.705533774,8.563837353,8.527243551,7.795880017,8.397940009,8.534617149,NA,8.130181792,8.32210955,8.087777943,8.1518567615,8.085128182,7.754487332,7.950781977,8.345823458,8.116338565,NA,NA,NA,8.270025714,8.151195299,8.084072788,7.744727495,7.518557371,7.920818754,8.496209317,7.671620397,8.216096421,8.396855627,8.207608311,8.170696227,8.536107011,8.083546051,8.233587153,8.12090412,8.59345982,NA,8.08249449,8.065501549,8.079354999,8.238824187,8.406713933,8.424812155,8.474955193,8.110138279,8.140261434
5.640164518,5.759450752,5,5.759450752,6.036684489,5.962573502,5.935542011,5.860120914,5.844663963,5.982966661,5.804100348,5.573488739,5.787812396,6.187086643,5.809668302,5.860120914,5.573488739,6.213248578,6.096910013,5.769551079,6.099632871,5.747146969,NA,5.711323047,NA,5.156144577,5.642065153,5.730487056,6.164309429,5.651695137,5.600326279,NA,5.585026652,5.736830361,5.627087997,5.96188009,5.882728704,5.590066877,5.48148606,5.838631998,5.66756154,NA,NA,NA,6.152427341,5.735182177,5.847711656,5,5,5.790484985,6.064492734,5,5.826813732,5.896196279,5.906578315,5.338187314,6.283162277,5.70333481,6.210419288,6.034328029,6.22475374,NA,5.714442691,5.235823868,5.468521083,5.657577319,6.191114133,5.978810701,5.829738285,5.860120914,5.761953897
5.076238039,5.4225082,5,5,5.677780705,5.48945499,5.665546249,5,5,5.496209317,5.2915791,5,5.46470588,5.931814138,5,5.283996656,5.627087997,5.13667714,5.459670525,5.013676223,5.512861625,5.954677021,NA,5.877873813,NA,5.061480275,5.270025714,5.293282218,5.213248578,5.358525889,5,NA,5,5.395607392,5.113509275,5.942908091,5,5,5,5.288192771,5.614393726,NA,NA,NA,5.823908741,5.163675884,5.259637311,5,5,5.213248578,5.188424994,5,5.195179321,5.317854924,5.089909454,5.209011525,6.28567024,5.001740662,5.671620397,5.001304842,5.928117993,NA,5.280668713,5.643974143,5.378823718,6.001304842,5.463441557,5.289036881,5.540607512,5.562249437,5.612610174
5,5.143875556,5.2703052836,5,5,5,5,5,5,5,5,5,6.110138279,5.319664487,5,5,5.163675884,5,5,5.060980224,5,5.761953897,NA,5.247206616,NA,5,5.35261703,5.13076828,5,5.835647144,5,NA,5.014573526,5.04769199,5,6.896196279,5,5,5,5.032920266,5.106238238,NA,NA,NA,5.098541679,5.692503962,5,5,5,5.231361899,5.122628654,6.064492734,5.302770657,5,5.056505484,5,5.120330794,5.3400838,5.353596274,5,5.385102784,NA,5,5.243363892,5,5.369572125,5.011441043,5.233587153,5.247951552,5.26520017,5.454692884
